Protocol,Channel,P_Noise,F_Eve,Trial,Metric_Name,Metric,SKR,Alarm,Detection_Outcome,N,n_sift,m,n_key,Q,leak_EC
BB84,Ideal_0%,0.0,0.1,49,QBER,0.024896265560165973,0.31993970966272445,0,1,1000,482,241,241,0.024896265560165973,46
BB84,Ideal_0%,0.0,0.1,50,QBER,0.02074688796680498,0.3416282803696423,0,1,1000,482,241,241,0.02074688796680498,43
BB84,Ideal_0%,0.0,0.1,51,QBER,0.0311284046692607,0.3083798877685019,0,1,1000,514,257,257,0.0311284046692607,60
BB84,Ideal_0%,0.0,0.1,52,QBER,0.022044088176352707,0.3465369237448115,0,1,1000,499,250,249,0.022044088176352707,44
BB84,Ideal_0%,0.0,0.1,53,QBER,0.021442495126705652,0.35964901776375824,0,1,1000,513,256,257,0.021442495126705652,48
BB84,Ideal_0%,0.0,0.1,54,QBER,0.021526418786692758,0.3577743507538585,0,1,1000,511,256,255,0.021526418786692758,47
BB84,Ideal_0%,0.0,0.1,55,QBER,0.04233870967741935,0.2451091099103224,0,1,1000,496,248,248,0.04233870967741935,43
BB84,Ideal_0%,0.0,0.1,56,QBER,0.02,0.3585594574581793,0,1,1000,500,250,250,0.02,44
BB84,Ideal_0%,0.0,0.1,57,QBER,0.016227180527383367,0.37497808629363455,0,1,1000,493,246,247,0.016227180527383367,37
BB84,Ideal_0%,0.0,0.1,58,QBER,0.02835538752362949,0.33213165542292294,0,1,1000,529,264,265,0.02835538752362949,55
BB84,Ideal_0%,0.0,0.1,59,QBER,0.025096525096525095,0.3427390200439473,0,1,1000,518,259,259,0.025096525096525095,54
BB84,Ideal_0%,0.0,0.1,60,QBER,0.03441295546558704,0.28053147682610796,0,1,1000,494,247,247,0.03441295546558704,58
BB84,Ideal_0%,0.0,0.1,61,QBER,0.02643171806167401,0.29403893605918247,0,1,1000,454,227,227,0.02643171806167401,50
BB84,Ideal_0%,0.0,0.1,62,QBER,0.03571428571428571,0.2799368906688265,0,1,1000,504,252,252,0.03571428571428571,59
BB84,Ideal_0%,0.0,0.1,63,QBER,0.02610441767068273,0.3242352172941151,0,1,1000,498,249,249,0.02610441767068273,56
BB84,Ideal_0%,0.0,0.1,64,QBER,0.02268041237113402,0.3334503866033148,0,1,1000,485,242,243,0.02268041237113402,46
BB84,Ideal_0%,0.0,0.1,65,QBER,0.02564102564102564,0.33255453335594265,0,1,1000,507,254,253,0.02564102564102564,56
BB84,Ideal_0%,0.0,0.1,66,QBER,0.02952755905511811,0.3129106987763559,0,1,1000,508,254,254,0.02952755905511811,44
BB84,Ideal_0%,0.0,0.1,67,QBER,0.01910828025477707,0.34250734315915704,0,1,1000,471,236,235,0.01910828025477707,48
BB84,Ideal_0%,0.0,0.1,68,QBER,0.028901734104046242,0.322969704720691,0,1,1000,519,260,259,0.028901734104046242,48
BB84,Ideal_0%,0.0,0.1,69,QBER,0.02208835341365462,0.34560130633841313,0,1,1000,498,249,249,0.02208835341365462,35
BB84,Ideal_0%,0.0,0.1,70,QBER,0.032,0.2956753290197204,0,1,1000,500,250,250,0.032,47
BB84,Ideal_0%,0.0,0.1,71,QBER,0.0273972602739726,0.3258479376122764,0,1,1000,511,256,255,0.0273972602739726,62
BB84,Ideal_0%,0.0,0.1,72,QBER,0.02748414376321353,0.3011935103614258,0,1,1000,473,236,237,0.02748414376321353,48
BB84,Ideal_0%,0.0,0.1,73,QBER,0.02766798418972332,0.3212507134807832,0,1,1000,506,253,253,0.02766798418972332,41
BB84,Ideal_0%,0.0,0.1,74,QBER,0.02536997885835095,0.3116006819140896,0,1,1000,473,236,237,0.02536997885835095,45
BB84,Ideal_0%,0.0,0.1,75,QBER,0.014314928425357873,0.3831788284912049,0,1,1000,489,244,245,0.014314928425357873,34
BB84,Ideal_0%,0.0,0.1,76,QBER,0.027079303675048357,0.3313698488563307,0,1,1000,517,258,259,0.027079303675048357,50
BB84,Ideal_0%,0.0,0.1,77,QBER,0.016,0.38164998859172494,0,1,1000,500,250,250,0.016,44
BB84,Ideal_0%,0.0,0.1,78,QBER,0.028037383177570093,0.33763650643914334,0,1,1000,535,268,267,0.028037383177570093,52
BB84,Ideal_0%,0.0,0.1,79,QBER,0.023255813953488372,0.3222548406993898,0,1,1000,473,236,237,0.023255813953488372,36
BB84,Ideal_0%,0.0,0.1,80,QBER,0.023762376237623763,0.3413057492703798,0,1,1000,505,252,253,0.023762376237623763,50
BB84,Ideal_0%,0.0,0.1,81,QBER,0.02247191011235955,0.3683497053939595,0,1,1000,534,267,267,0.02247191011235955,42
BB84,Ideal_0%,0.0,0.1,82,QBER,0.029296875,0.31656614718116804,0,1,1000,512,256,256,0.029296875,56
BB84,Ideal_0%,0.0,0.1,83,QBER,0.02066115702479339,0.3435075481714893,0,1,1000,484,242,242,0.02066115702479339,43
BB84,Ideal_0%,0.0,0.1,84,QBER,0.015717092337917484,0.39023488747654095,0,1,1000,509,254,255,0.015717092337917484,41
BB84,Ideal_0%,0.0,0.1,85,QBER,0.032504780114722756,0.3066854096788526,0,1,1000,523,262,261,0.032504780114722756,51
BB84,Ideal_0%,0.0,0.1,86,QBER,0.02610441767068273,0.3242352172941151,0,1,1000,498,249,249,0.02610441767068273,47
BB84,Ideal_0%,0.0,0.1,87,QBER,0.029354207436399216,0.3156520282537867,0,1,1000,511,256,255,0.029354207436399216,50
BB84,Ideal_0%,0.0,0.1,88,QBER,0.023715415019762844,0.34223642723232744,0,1,1000,506,253,253,0.023715415019762844,47
BB84,Ideal_0%,0.0,0.1,89,QBER,0.03564356435643564,0.2808320617045758,0,1,1000,505,252,253,0.03564356435643564,56
BB84,Ideal_0%,0.0,0.1,90,QBER,0.026119402985074626,0.3488921860658402,0,1,1000,536,268,268,0.026119402985074626,55
BB84,Ideal_0%,0.0,0.1,91,QBER,0.024,0.33665445681659767,0,1,1000,500,250,250,0.024,47
BB84,Ideal_0%,0.0,0.1,92,QBER,0.03653846153846154,0.2847628467428624,0,1,1000,520,260,260,0.03653846153846154,60
BB84,Ideal_0%,0.0,0.1,93,QBER,0.018072289156626505,0.3680461862294376,0,1,1000,498,249,249,0.018072289156626505,44
BB84,Ideal_0%,0.0,0.1,94,QBER,0.015968063872255488,0.38260349588702197,0,1,1000,501,250,251,0.015968063872255488,44
BB84,Ideal_0%,0.0,0.1,95,QBER,0.01532567049808429,0.40264817615234727,0,1,1000,522,261,261,0.01532567049808429,51
BB84,Ideal_0%,0.0,0.1,96,QBER,0.022944550669216062,0.3580787050212561,0,1,1000,523,262,261,0.022944550669216062,54
BB84,Ideal_0%,0.0,0.1,97,QBER,0.024539877300613498,0.32643420450328114,0,1,1000,489,244,245,0.024539877300613498,49
BB84,Ideal_0%,0.0,0.1,98,QBER,0.020833333333333332,0.3397495198846691,0,1,1000,480,240,240,0.020833333333333332,45
BB84,Ideal_0%,0.0,0.1,99,QBER,0.024291497975708502,0.3310775953373292,0,1,1000,494,247,247,0.024291497975708502,46
BB84,Ideal_0%,0.0,0.1,100,QBER,0.020366598778004074,0.35008892002749903,0,1,1000,491,246,245,0.020366598778004074,40
BB84,Ideal_0%,0.0,0.1,101,QBER,0.030612244897959183,0.29649605570313103,0,1,1000,490,245,245,0.030612244897959183,46
BB84,Ideal_0%,0.0,0.1,102,QBER,0.016293279022403257,0.3730726914983283,0,1,1000,491,246,245,0.016293279022403257,40
BB84,Ideal_0%,0.0,0.1,103,QBER,0.02066115702479339,0.3435075481714893,0,1,1000,484,242,242,0.02066115702479339,40
BB84,Ideal_0%,0.0,0.1,104,QBER,0.02459016393442623,0.32550596922509295,0,1,1000,488,244,244,0.02459016393442623,49
BB84,Ideal_0%,0.0,0.1,105,QBER,0.032,0.2956753290197204,0,1,1000,500,250,250,0.032,53
BB84,Ideal_0%,0.0,0.1,106,QBER,0.02574257425742574,0.33070473250993176,0,1,1000,505,252,253,0.02574257425742574,47
BB84,Ideal_0%,0.0,0.1,107,QBER,0.0395010395010395,0.250120213192513,0,1,1000,481,240,241,0.0395010395010395,49
BB84,Ideal_0%,0.0,0.1,108,QBER,0.01949317738791423,0.37081143322927007,0,1,1000,513,256,257,0.01949317738791423,45
BB84,Ideal_0%,0.0,0.1,109,QBER,0.012121212121212121,0.4013971427346363,0,1,1000,495,248,247,0.012121212121212121,40
BB84,Ideal_0%,0.0,0.1,110,QBER,0.026156941649899398,0.3233116170405635,0,1,1000,497,248,249,0.026156941649899398,53
BB84,Ideal_0%,0.0,0.1,111,QBER,0.026615969581749048,0.33966316108211086,0,1,1000,526,263,263,0.026615969581749048,48
BB84,Ideal_0%,0.0,0.1,112,QBER,0.019267822736030827,0.3764726251673249,0,1,1000,519,260,259,0.019267822736030827,57
BB84,Ideal_0%,0.0,0.1,113,QBER,0.020161290322580645,0.3547935754987861,0,1,1000,496,248,248,0.020161290322580645,49
BB84,Ideal_0%,0.0,0.1,114,QBER,0.02880658436213992,0.3029032229103721,0,1,1000,486,243,243,0.02880658436213992,55
BB84,Ideal_0%,0.0,0.1,115,QBER,0.038539553752535496,0.26074222279778514,0,1,1000,493,246,247,0.038539553752535496,67
BB84,Ideal_0%,0.0,0.1,116,QBER,0.022132796780684104,0.34466581980192706,0,1,1000,497,248,249,0.022132796780684104,47
BB84,Ideal_0%,0.0,0.1,117,QBER,0.023121387283236993,0.35434764810321484,0,1,1000,519,260,259,0.023121387283236993,48
BB84,Ideal_0%,0.0,0.1,118,QBER,0.04329896907216495,0.23549798627283958,0,1,1000,485,242,243,0.04329896907216495,55
BB84,Ideal_0%,0.0,0.1,119,QBER,0.025052192066805846,0.31715863469087124,0,1,1000,479,240,239,0.025052192066805846,48
BB84,Ideal_0%,0.0,0.1,120,QBER,0.03,0.3056081421684238,0,1,1000,500,250,250,0.03,53
BB84,Ideal_0%,0.0,0.1,121,QBER,0.010141987829614604,0.4124112997416298,0,1,1000,493,246,247,0.010141987829614604,43
BB84,Ideal_0%,0.0,0.1,122,QBER,0.012170385395537525,0.3994676624082344,0,1,1000,493,246,247,0.012170385395537525,42
BB84,Ideal_0%,0.0,0.1,123,QBER,0.02636916835699797,0.3196187817872254,0,1,1000,493,246,247,0.02636916835699797,43
BB84,Ideal_0%,0.0,0.1,124,QBER,0.04042553191489362,0.24041454391611006,0,1,1000,470,235,235,0.04042553191489362,55
BB84,Ideal_0%,0.0,0.1,125,QBER,0.02834008097165992,0.31023408479612913,0,1,1000,494,247,247,0.02834008097165992,55
BB84,Ideal_0%,0.0,0.1,126,QBER,0.019646365422396856,0.3670395359192755,0,1,1000,509,254,255,0.019646365422396856,38
BB84,Ideal_0%,0.0,0.1,127,QBER,0.03219315895372234,0.2929577172738679,0,1,1000,497,248,249,0.03219315895372234,47
BB84,Ideal_0%,0.0,0.1,128,QBER,0.013618677042801557,0.40716465645888705,0,1,1000,514,257,257,0.013618677042801557,48
BB84,Ideal_0%,0.0,0.1,129,QBER,0.029469548133595286,0.3138243033688593,0,1,1000,509,254,255,0.029469548133595286,53
BB84,Ideal_0%,0.0,0.1,130,QBER,0.02079002079002079,0.3406888364462087,0,1,1000,481,240,241,0.02079002079002079,52
BB84,Ideal_0%,0.0,0.1,131,QBER,0.025210084033613446,0.3143789528265324,0,1,1000,476,238,238,0.025210084033613446,36
BB84,Ideal_0%,0.0,0.1,132,QBER,0.019646365422396856,0.3670395359192755,0,1,1000,509,254,255,0.019646365422396856,53
BB84,Ideal_0%,0.0,0.1,133,QBER,0.028455284552845527,0.30840033299339653,0,1,1000,492,246,246,0.028455284552845527,61
BB84,Ideal_0%,0.0,0.1,134,QBER,0.025048169556840076,0.34366575422683,0,1,1000,519,260,259,0.025048169556840076,51
BB84,Ideal_0%,0.0,0.1,135,QBER,0.027237354085603113,0.3286081859083933,0,1,1000,514,257,257,0.027237354085603113,45
BB84,Ideal_0%,0.0,0.1,136,QBER,0.02032520325203252,0.3510296087696183,0,1,1000,492,246,246,0.02032520325203252,40
BB84,Ideal_0%,0.0,0.1,137,QBER,0.023032629558541268,0.35621291542816,0,1,1000,521,260,261,0.023032629558541268,48
BB84,Ideal_0%,0.0,0.1,138,QBER,0.023809523809523808,0.34037521038320395,0,1,1000,504,252,252,0.023809523809523808,41
BB84,Ideal_0%,0.0,0.1,139,QBER,0.023668639053254437,0.3431672437132227,0,1,1000,507,254,253,0.023668639053254437,50
BB84,Ideal_0%,0.0,0.1,140,QBER,0.025691699604743084,0.3316295577496474,0,1,1000,506,253,253,0.025691699604743084,58
BB84,Ideal_0%,0.0,0.1,141,QBER,0.015655577299412915,0.39214364782611133,0,1,1000,511,256,255,0.015655577299412915,38
BB84,Ideal_0%,0.0,0.1,142,QBER,0.021484375,0.35871162239161936,0,1,1000,512,256,256,0.021484375,47
BB84,Ideal_0%,0.0,0.1,143,QBER,0.02301255230125523,0.3269171700692492,0,1,1000,478,239,239,0.02301255230125523,39
BB84,Ideal_0%,0.0,0.1,144,QBER,0.02610441767068273,0.3242352172941151,0,1,1000,498,249,249,0.02610441767068273,41
BB84,Ideal_0%,0.0,0.1,145,QBER,0.029850746268656716,0.2873630492065031,0,1,1000,469,234,235,0.029850746268656716,48
BB84,Ideal_0%,0.0,0.1,146,QBER,0.021825396825396824,0.35121695539072545,0,1,1000,504,252,252,0.021825396825396824,44
BB84,Ideal_0%,0.0,0.1,147,QBER,0.015444015444015444,0.3988271195527653,0,1,1000,518,259,259,0.015444015444015444,57
BB84,Ideal_0%,0.0,0.1,148,QBER,0.029880478087649404,0.30743272476988176,0,1,1000,502,251,251,0.029880478087649404,56
BB84,Ideal_0%,0.0,0.1,149,QBER,0.01646090534979424,0.3683109149247765,0,1,1000,486,243,243,0.01646090534979424,46
BB84,Ideal_0%,0.0,0.1,150,QBER,0.017509727626459144,0.3832175868702036,0,1,1000,514,257,257,0.017509727626459144,42
BB84,Ideal_0%,0.0,0.1,151,QBER,0.02390438247011952,0.3385145520732519,0,1,1000,502,251,251,0.02390438247011952,55
BB84,Ideal_0%,0.0,0.1,152,QBER,0.02564102564102564,0.33255453335594265,0,1,1000,507,254,253,0.02564102564102564,41
BB84,Ideal_0%,0.0,0.1,153,QBER,0.027833001988071572,0.3184943210165372,0,1,1000,503,252,251,0.027833001988071572,44
BB84,Ideal_0%,0.0,0.1,154,QBER,0.036,0.27635833551551914,0,1,1000,500,250,250,0.036,50
BB84,Ideal_0%,0.0,0.1,155,QBER,0.03508771929824561,0.288000961856388,0,1,1000,513,256,257,0.03508771929824561,51
BB84,Ideal_0%,0.0,0.1,156,QBER,0.016736401673640166,0.36069726134150404,0,1,1000,478,239,239,0.016736401673640166,33
BB84,Ideal_0%,0.0,0.1,157,QBER,0.022916666666666665,0.32878310136526595,0,1,1000,480,240,240,0.022916666666666665,39
BB84,Ideal_0%,0.0,0.1,158,QBER,0.041407867494824016,0.24274576673911644,0,1,1000,483,242,241,0.041407867494824016,55
BB84,Ideal_0%,0.0,0.1,159,QBER,0.026530612244897958,0.31685081747840727,0,1,1000,490,245,245,0.026530612244897958,43
BB84,Ideal_0%,0.0,0.1,160,QBER,0.026717557251908396,0.33781913780240014,0,1,1000,524,262,262,0.026717557251908396,54
BB84,Ideal_0%,0.0,0.1,161,QBER,0.026859504132231406,0.3113192401251027,0,1,1000,484,242,242,0.026859504132231406,49
BB84,Ideal_0%,0.0,0.1,162,QBER,0.018292682926829267,0.3623638567275064,0,1,1000,492,246,246,0.018292682926829267,46
BB84,Ideal_0%,0.0,0.1,163,QBER,0.021696252465483234,0.3540265113924135,0,1,1000,507,254,253,0.021696252465483234,47
BB84,Ideal_0%,0.0,0.1,164,QBER,0.0275049115913556,0.32400856632985736,0,1,1000,509,254,255,0.0275049115913556,53
BB84,Ideal_0%,0.0,0.1,165,QBER,0.03294573643410853,0.3003574223322992,0,1,1000,516,258,258,0.03294573643410853,57
BB84,Ideal_0%,0.0,0.1,166,QBER,0.02385685884691849,0.33944481112997615,0,1,1000,503,252,251,0.02385685884691849,56
BB84,Ideal_0%,0.0,0.1,167,QBER,0.027777777777777776,0.31941295515221624,0,1,1000,504,252,252,0.027777777777777776,47
BB84,Ideal_0%,0.0,0.1,168,QBER,0.030120481927710843,0.30378427348380377,0,1,1000,498,249,249,0.030120481927710843,56
BB84,Ideal_0%,0.0,0.1,169,QBER,0.02771855010660981,0.29751654805048955,0,1,1000,469,234,235,0.02771855010660981,42
BB84,Ideal_0%,0.0,0.1,170,QBER,0.028790786948176585,0.3248007915646918,0,1,1000,521,260,261,0.028790786948176585,48
BB84,Ideal_0%,0.0,0.1,171,QBER,0.018867924528301886,0.38686162502974475,0,1,1000,530,265,265,0.018867924528301886,49
BB84,Ideal_0%,0.0,0.1,172,QBER,0.03187250996015936,0.297488025338244,0,1,1000,502,251,251,0.03187250996015936,47
BB84,Ideal_0%,0.0,0.1,173,QBER,0.046255506607929514,0.2085926092499009,0,1,1000,454,227,227,0.046255506607929514,53
BB84,Ideal_0%,0.0,0.1,174,QBER,0.030864197530864196,0.29285638549867826,0,1,1000,486,243,243,0.030864197530864196,49
BB84,Ideal_0%,0.0,0.1,175,QBER,0.032388663967611336,0.2902418436239341,0,1,1000,494,247,247,0.032388663967611336,49
BB84,Ideal_0%,0.0,0.1,176,QBER,0.039603960396039604,0.2621218593422011,0,1,1000,505,252,253,0.039603960396039604,53
BB84,Ideal_0%,0.0,0.1,177,QBER,0.015810276679841896,0.3873724267491667,0,1,1000,506,253,253,0.015810276679841896,47
BB84,Ideal_0%,0.0,0.1,178,QBER,0.023715415019762844,0.34223642723232744,0,1,1000,506,253,253,0.023715415019762844,44
BB84,Ideal_0%,0.0,0.1,179,QBER,0.02004008016032064,0.35761780911444574,0,1,1000,499,250,249,0.02004008016032064,47
BB84,Ideal_0%,0.0,0.1,180,QBER,0.0199203187250996,0.3604431069849842,0,1,1000,502,251,251,0.0199203187250996,53
BB84,Ideal_0%,0.0,0.1,181,QBER,0.015021459227467811,0.36115909734489304,0,1,1000,466,233,233,0.015021459227467811,36
BB84,Ideal_0%,0.0,0.1,182,QBER,0.029182879377431907,0.3183948946235349,0,1,1000,514,257,257,0.029182879377431907,54
BB84,Ideal_0%,0.0,0.1,183,QBER,0.024667931688804556,0.3510847234173509,0,1,1000,527,264,263,0.024667931688804556,57
BB84,Ideal_0%,0.0,0.1,184,QBER,0.022267206477732792,0.3418601507597158,0,1,1000,494,247,247,0.022267206477732792,46
BB84,Ideal_0%,0.0,0.1,185,QBER,0.024439918533604887,0.32829111977553993,0,1,1000,491,246,245,0.024439918533604887,52
BB84,Ideal_0%,0.0,0.1,186,QBER,0.0275049115913556,0.32400856632985736,0,1,1000,509,254,255,0.0275049115913556,50
BB84,Ideal_0%,0.0,0.1,187,QBER,0.02434077079107505,0.3301486239354674,0,1,1000,493,246,247,0.02434077079107505,43
BB84,Ideal_0%,0.0,0.1,188,QBER,0.023575638506876228,0.34502929002516236,0,1,1000,509,254,255,0.023575638506876228,50
BB84,Ideal_0%,0.0,0.1,189,QBER,0.018556701030927835,0.3557394517328684,0,1,1000,485,242,243,0.018556701030927835,40
BB84,Ideal_0%,0.0,0.1,190,QBER,0.021739130434782608,0.35308986583668095,0,1,1000,506,253,253,0.021739130434782608,35
BB84,Ideal_0%,0.0,0.1,191,QBER,0.02480916030534351,0.3483015565786695,0,1,1000,524,262,262,0.02480916030534351,45
BB84,Ideal_0%,0.0,0.1,192,QBER,0.028846153846153848,0.3238851657342115,0,1,1000,520,260,260,0.028846153846153848,45
BB84,Ideal_0%,0.0,0.1,193,QBER,0.022222222222222223,0.3427952414745258,0,1,1000,495,248,247,0.022222222222222223,49
BB84,Ideal_0%,0.0,0.1,194,QBER,0.02434077079107505,0.3301486239354674,0,1,1000,493,246,247,0.02434077079107505,43
BB84,Ideal_0%,0.0,0.1,195,QBER,0.0189873417721519,0.3453408726461281,0,1,1000,474,237,237,0.0189873417721519,39
BB84,Ideal_0%,0.0,0.1,196,QBER,0.021400778210116732,0.36058653638307403,0,1,1000,514,257,257,0.021400778210116732,45
BB84,Ideal_0%,0.0,0.1,197,QBER,0.021526418786692758,0.3577743507538585,0,1,1000,511,256,255,0.021526418786692758,44
BB84,Ideal_0%,0.0,0.1,198,QBER,0.022540983606557378,0.3362524191779015,0,1,1000,488,244,244,0.022540983606557378,55
BB84,Ideal_0%,0.0,0.1,199,QBER,0.026970954356846474,0.30947669008540857,0,1,1000,482,241,241,0.026970954356846474,46
BB84,Ideal_0%,0.0,0.2,0,QBER,0.062135922330097085,0.16905799922265868,0,1,1000,515,258,257,0.062135922330097085,72
BB84,Ideal_0%,0.0,0.2,1,QBER,0.04809619238476954,0.22130250476542412,0,1,1000,499,250,249,0.04809619238476954,53
BB84,Ideal_0%,0.0,0.2,2,QBER,0.06868686868686869,0.1376059564635704,0,1,1000,495,248,247,0.06868686868686869,76
BB84,Ideal_0%,0.0,0.2,3,QBER,0.056640625,0.19050237767275605,0,1,1000,512,256,256,0.056640625,62
BB84,Ideal_0%,0.0,0.2,4,QBER,0.05737704918032787,0.17866308104267412,0,1,1000,488,244,244,0.05737704918032787,58
BB84,Ideal_0%,0.0,0.2,5,QBER,0.03313840155945419,0.2976482704934542,0,1,1000,513,256,257,0.03313840155945419,60
BB84,Ideal_0%,0.0,0.2,6,QBER,0.04426559356136821,0.23705007996452337,0,1,1000,497,248,249,0.04426559356136821,53
BB84,Ideal_0%,0.0,0.2,7,QBER,0.0508130081300813,0.20679687912374847,0,1,1000,492,246,246,0.0508130081300813,49
BB84,Ideal_0%,0.0,0.2,8,QBER,0.03578528827037773,0.2790419316698183,0,1,1000,503,252,251,0.03578528827037773,53
BB84,Ideal_0%,0.0,0.2,9,QBER,0.06652806652806653,0.14157618141076958,0,1,1000,481,240,241,0.06652806652806653,64
BB84,Ideal_0%,0.0,0.2,10,QBER,0.052845528455284556,0.19841007890731394,0,1,1000,492,246,246,0.052845528455284556,52
BB84,Ideal_0%,0.0,0.2,11,QBER,0.04330708661417323,0.24662910296433957,0,1,1000,508,254,254,0.04330708661417323,41
BB84,Ideal_0%,0.0,0.2,12,QBER,0.05794392523364486,0.19342559715319707,0,1,1000,535,268,267,0.05794392523364486,65
BB84,Ideal_0%,0.0,0.2,13,QBER,0.06060606060606061,0.1684523904949251,0,1,1000,495,248,247,0.06060606060606061,55
BB84,Ideal_0%,0.0,0.2,14,QBER,0.04854368932038835,0.22641650897855728,0,1,1000,515,258,257,0.04854368932038835,69
BB84,Ideal_0%,0.0,0.2,15,QBER,0.045548654244306416,0.2249058623405338,0,1,1000,483,242,241,0.045548654244306416,55
BB84,Ideal_0%,0.0,0.2,16,QBER,0.04024144869215292,0.25506225951184,0,1,1000,497,248,249,0.04024144869215292,50
BB84,Ideal_0%,0.0,0.2,17,QBER,0.039603960396039604,0.2621218593422011,0,1,1000,505,252,253,0.039603960396039604,56
BB84,Ideal_0%,0.0,0.2,18,QBER,0.053763440860215055,0.18397853481472057,0,1,1000,465,232,233,0.053763440860215055,60
BB84,Ideal_0%,0.0,0.2,19,QBER,0.035416666666666666,0.26796688771731264,0,1,1000,480,240,240,0.035416666666666666,51
BB84,Ideal_0%,0.0,0.2,20,QBER,0.06212424849699399,0.16385133544746694,0,1,1000,499,250,249,0.06212424849699399,68
BB84,Ideal_0%,0.0,0.2,21,QBER,0.045454545454545456,0.23603383234333764,0,1,1000,506,253,253,0.045454545454545456,59
BB84,Ideal_0%,0.0,0.2,22,QBER,0.045081967213114756,0.22923683657645327,0,1,1000,488,244,244,0.045081967213114756,46
BB84,Ideal_0%,0.0,0.2,23,QBER,0.06172839506172839,0.1610913751499364,0,1,1000,486,243,243,0.06172839506172839,58
BB84,Ideal_0%,0.0,0.2,24,QBER,0.030612244897959183,0.29649605570313103,0,1,1000,490,245,245,0.030612244897959183,42
BB84,Ideal_0%,0.0,0.2,25,QBER,0.060077519379844964,0.17775935260944334,0,1,1000,516,258,258,0.060077519379844964,72
BB84,Ideal_0%,0.0,0.2,26,QBER,0.048,0.22216042604169062,0,1,1000,500,250,250,0.048,56
BB84,Ideal_0%,0.0,0.2,27,QBER,0.05202312138728324,0.212863022335159,0,1,1000,519,260,259,0.05202312138728324,60
BB84,Ideal_0%,0.0,0.2,28,QBER,0.03578528827037773,0.2790419316698183,0,1,1000,503,252,251,0.03578528827037773,44
BB84,Ideal_0%,0.0,0.2,29,QBER,0.06692913385826772,0.14797243140005217,0,1,1000,508,254,254,0.06692913385826772,65
BB84,Ideal_0%,0.0,0.2,30,QBER,0.050387596899224806,0.2187415179690577,0,1,1000,516,258,258,0.050387596899224806,48
BB84,Ideal_0%,0.0,0.2,31,QBER,0.04921259842519685,0.22042864768357256,0,1,1000,508,254,254,0.04921259842519685,53
BB84,Ideal_0%,0.0,0.2,32,QBER,0.05010438413361169,0.2042070807476681,0,1,1000,479,240,239,0.05010438413361169,57
BB84,Ideal_0%,0.0,0.2,33,QBER,0.07157057654075547,0.12901186564831044,0,1,1000,503,252,251,0.07157057654075547,71
BB84,Ideal_0%,0.0,0.2,34,QBER,0.047151277013752456,0.22989466969181302,0,1,1000,509,254,255,0.047151277013752456,53
BB84,Ideal_0%,0.0,0.2,35,QBER,0.07327586206896551,0.113186960373572,0,1,1000,464,232,232,0.07327586206896551,62
BB84,Ideal_0%,0.0,0.2,36,QBER,0.04823747680890538,0.23838657450897344,0,1,1000,539,270,269,0.04823747680890538,66
BB84,Ideal_0%,0.0,0.2,37,QBER,0.04722792607802875,0.21963447838880826,0,1,1000,487,244,243,0.04722792607802875,55
BB84,Ideal_0%,0.0,0.2,38,QBER,0.0408997955010225,0.24801824079163304,0,1,1000,489,244,245,0.0408997955010225,54
BB84,Ideal_0%,0.0,0.2,39,QBER,0.04979253112033195,0.20676354980573308,0,1,1000,482,241,241,0.04979253112033195,67
BB84,Ideal_0%,0.0,0.2,40,QBER,0.04979253112033195,0.20676354980573308,0,1,1000,482,241,241,0.04979253112033195,55
BB84,Ideal_0%,0.0,0.2,41,QBER,0.06031128404669261,0.17611761462803643,0,1,1000,514,257,257,0.06031128404669261,57
BB84,Ideal_0%,0.0,0.2,42,QBER,0.05410821643286573,0.19600875038781954,0,1,1000,499,250,249,0.05410821643286573,59
BB84,Ideal_0%,0.0,0.2,43,QBER,0.056530214424951264,0.19133430538636917,0,1,1000,513,256,257,0.056530214424951264,66
BB84,Ideal_0%,0.0,0.2,44,QBER,0.0273972602739726,0.3258479376122764,0,1,1000,511,256,255,0.0273972602739726,59
BB84,Ideal_0%,0.0,0.2,45,QBER,0.056451612903225805,0.18531051326151232,0,1,1000,496,248,248,0.056451612903225805,55
BB84,Ideal_0%,0.0,0.2,46,QBER,0.038,0.2669541074355495,0,1,1000,500,250,250,0.038,50
BB84,Ideal_0%,0.0,0.2,47,QBER,0.04056795131845842,0.2515382703059415,0,1,1000,493,246,247,0.04056795131845842,49
BB84,Ideal_0%,0.0,0.2,48,QBER,0.03969754253308128,0.27412387450058917,0,1,1000,529,264,265,0.03969754253308128,64
BB84,Ideal_0%,0.0,0.2,49,QBER,0.0444015444015444,0.24644233175265504,0,1,1000,518,259,259,0.0444015444015444,63
BB84,Ideal_0%,0.0,0.2,50,QBER,0.06275303643724696,0.1597814693373037,0,1,1000,494,247,247,0.06275303643724696,55
BB84,Ideal_0%,0.0,0.2,51,QBER,0.04185022026431718,0.22635350299110435,0,1,1000,454,227,227,0.04185022026431718,50
BB84,Ideal_0%,0.0,0.2,52,QBER,0.061507936507936505,0.16793077753513835,0,1,1000,504,252,252,0.061507936507936505,62
BB84,Ideal_0%,0.0,0.2,53,QBER,0.05421686746987952,0.19516942191226044,0,1,1000,498,249,249,0.05421686746987952,59
BB84,Ideal_0%,0.0,0.2,54,QBER,0.049484536082474224,0.20932284214820976,0,1,1000,485,242,243,0.049484536082474224,46
